Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
109504,Das Stoiber,SPD,Gerd Andres,CDU/CSU,Karl-Josef Laumann,2002-04-26,57537,Herr Präsident! Liebe Kolleginnen und Kollegen! In unserem Antrag haben wir das Konzept der Union zur Reform der geringfügigen Beschäftigungsverhältnisse vorgelegt.  (,-1
279622,Durch die Tür!,CDU/CSU,Roderich Kiesewetter,DIE LINKE,Wolfgang Gehrcke,2014-03-20,125112,"der Bündnisfall beendet werden. Wir wollen von der deutschen Politik, dass festgestellt wird: Der Konsens zur Fortführung des Bündnisfalles ist nicht mehr gegeben.  (Beifall bei der LINKEN)  Ich will immer mit dem Kopf durch die Wand; das ist schon okay. Manchmal muss man auch einen Umweg suchen.  (",-1
449041,Bitte?,AfD,<unknown>,SPD,Dr. Jens Zimmermann,2023-12-14,199255,", eben nicht! – Matthias Hauer [CDU/CSU]: Das machen Sie nicht!) Am Ende des Tages, liebe Kolleginnen und Kollegen – wir beraten ja auch den Antrag der Union –, muss man mal eines feststellen – Sie erwähnen immer die internationalen Behörden –: Die FATF hat uns ein ordentliches Zeugnis ausgestellt, ",-1
427753,Quatsch!,FDP,Wolfgang Kubicki,DIE LINKE,Nicole Gohlke,2023-05-10,192654, Stationierung der Pershing-II-Raketen und den NATO-Doppelbeschluss machte das Streben nach einem friedlichen Dialog ohne Kernwaffen deutlich und mündete letztlich in Abrüstungsverhandlungen und das Bekenntnis zur Begrenzung von Atomwaffen. (Beifall bei der LINKEN sowie bei Abgeordneten des GRÜNE – ,-1
1768,Rich,SPD,Dr. Hans-Jochen Vogel,FDP,Graf Lambsdorff,1991-06-06,1273,"h durch den Bund und ihm zugehörende Institutionen, und ich habe Anlaß, das zu  sagen — darauf Rücksicht genommen wird, daß die  Aufträge an solche Unternehmen gehen, die drüben  produzieren, und nicht nach altem Verteilerschlüssel  gehandhabt wird.  (Beifall bei der FDP, der CDU/CSU und der  SPD — ",-1
370818,Tibet!,GRÜNE,Katrin Göring-Eckardt,SPD,Frank Schwabe,2020-05-29,167367,"allgemein. (Beifall bei der SPD, der CDU/CSU und dem GRÜNE sowie bei Abgeordneten der AfD) Was China angeht, ist es leider so, dass es dort eine Reihe von Menschenrechtsverletzungen gibt – viele davon sind angesprochen worden –, die über die Lage in Hongkong hinausgehen, wie die Frage der Uiguren, (",-1
355375,Ist doch super!,CDU/CSU,Dr. Andreas Lenz,DIE LINKE,Dr. Dietmar Bartsch,2019-09-27,160599,"eißt, Sie haben in knapp einem Vierteljahrhundert 10 Prozentpunkte Angleichung geschafft. Donnerwetter! Wenn Sie in dieser Geschwindigkeit weitermachen, dann erzielen wir Gleichheit im Jahre 2021. Doch so schnell. (Manfred Grund [CDU/CSU]: 2021 ist bald! Ich weiß nicht, in welcher Zeit Sie leben! – ",-1
404504,Oh!,GRÜNE,Deborah Düring,CDU/CSU,Sebastian Brehm,2022-09-21,185414,"s als eine erhebliche Belastung und eine Vorverurteilung sowie erhebliche Sanktionen insbesondere für den Mittelstand. (Beifall bei der CDU/CSU sowie bei Abgeordneten der AfD) Wir sind ja von den Grünen und von der SPD gewohnt, dass Unternehmer per se des Teufels sind. (Sascha Müller [GRÜNE]: Oh! – ",-1
86620,"Gnädig, diese Einladung!",CDU/CSU,<unknown>,SPD,Dr. Herta Däubler-Gmelin,2000-11-28,50362,"Recht und die Justiz modernisieren und damit den von Ihnen in 16 Jahren hinterlassenen Reformstau Stück für Stück abbauen, Herr Funke. Natürlich war abzusehen, dass Ihnen nicht alles gefällt, was wir vorschlagen oder was wir in den Bundestag einbringen. Aber dass wir Sie einladen, mitzudiskutieren  ",-1
233224,Ganz dünn!,GRÜNE,Dr. Gerhard Schick,CDU/CSU,Dr. Johann Wadephul,2011-03-17,104847,"Schließlich haben Sie noch nicht einmal dem bisherigen Rettungsschirm zugestimmt. Wie kommen Sie angesichts Ihrer bisherigen Verweigerung dazu, uns in Aussicht zu stellen, an praktischer Europapolitik mitzuwirken? Geben Sie dafür doch einmal eine Erklärung ab. (Beifall bei der CDU/CSU und der FDP – ",-1
319829,Doppelpass!,CDU/CSU,Volker Kauder,SPD,Dr. Katarina Barley,2017-04-27,143980,"s alle einig. Es lohnt sich aber dennoch, einmal zu schauen: Warum ist es dazu gekommen? Wie ist es dazu gekommen? Ich will Ihnen gerne eine Erfahrung aus meinem persönlichen Bereich schildern. Die meisten hier wissen wahrscheinlich inzwischen, dass ich auch die britische Staatsangehörigkeit habe. (",-1
255584,Lächerlich!,FDP,<unknown>,GRÜNE,Jürgen Trittin,2012-05-24,114136,"  Mehrheit. Wir hätten sofort darüber abstimmen können.  Warum wird darüber nicht abgestimmt? Darüber wird  nicht abgestimmt, weil Frau Merkel in den eigenen Reihen keine Mehrheit hat und weil ihr die Gauweilers und  die Schäfflers auf der Nase herumtanzen. (Widerspruch bei der CDU/CSU und der FDP –",-1
59877,Das glauben Sie doch sel,SPD,Erika Lotz,FDP,Dr. Gisela Babel,1998-04-02,39004,"uen  Entscheidungen zu kommen.  In einem Punkte stimme ich mit Ihnen überein: Der  Monat der Entscheidung auch über diese Frage ist  der September 1998, aber im Sinne neuer Koalitionsverhandlungen zwischen den jetzt regierenden Fraktionen.  Ich bedanke mich.  (Beifall bei der FDP und der CDU/CSU -  ",-1
71661,Ich habe schon etwas dazu gesagt!,CDU/CSU,Birgit Schnieber-Jastram,SPD,Erika Lotz,1999-09-30,44488,"Ihrem Antrag überhaupt nicht erwähnen: Wir haben die Änderungen, die Sie bei den Erwerbsunfähigkeitsrenten vorgenommen haben, wieder zurückgenommen. Das war auch notwendig. Es wäre schon schön gewesen, Frau Schnieber-Jastram, wenn Sie auch dazu etwas gesagt oder im Antrag niedergeschrieben hätten. (",-1
113159,Er trägt in besonderer Weise Verantwortung!,SPD,Monika Ganseforth,FDP,Walter Hirche,2002-07-05,58678,"reitet das denn ab?) und dass es Kostengesichtspunkte gibt, die aus sozialen Gründen eine Rolle spielen müssen.  Anders ist es in diesem Bericht. Herr Berg hat gerade zum Primat der Ökologie vorgetragen. Daraus wird abge- 25296 leitet, dass der Staat in besonderer Weise in alles eingreifen müsse.  (",-1
298221,Warum reden wir dann darüber?,GRÜNE,Özcan Mutlu,CDU/CSU,Dr. Silke Launert,2015-09-24,133926," machen Sie es doch besser, Frau Kollegin!) – Ganz genau: Wir machen es besser. Wir, Bayern, die CSU, haben etwas vorgelegt. Der Punkt ist doch: Was steht in Ihrem Antrag drin? Fast nichts! (Beifall bei der CDU/CSU) Also, wenn ich einen Vorschlag mache, dann schreibe ich auch etwas Konkretes rein. (",-1
369252,"Also, Green New Deal ist die Bedingung!",FDP,Otto Fricke,CDU/CSU,Dr. Katja Leikert,2020-05-14,166715,"üssen wir noch über die Details reden. Drittens müssen wir Europa nachhaltig krisenfest machen. Wir brauchen daher diesen Wiederaufbaufonds, um den Wiederaufbau mit dem Green Deal zu verknüpfen, mit Investitionen in nachhaltige Infrastruktur, Digitalisierung und moderne industrielle Wertschöpfung. (",-1
219009,Ja! Mit der FDP!,CDU/CSU,Dr. Thomas Feist,GRÜNE,Ekin Deligöz,2010-06-17,99671,"? An diesem Punkt haben Sie außer Polemik nichts zu bieten. Das ist sehr bedauerlich, zumal ich zwei Bundesländer kenne, die im Moment ordentlich kürzen; das sind Hessen und Schleswig-Holstein. Auch hier sollten Sie zu Ihrer Verantwortung stehen. (Beifall beim GRÜNE sowie bei Abgeordneten der SPD – ",-1
300585,Das ist ein Baustein!,CDU/CSU,Mark Hauptmann,DIE LINKE,Klaus Ernst,2015-11-13,135118,ch gar nicht richtig begriffen. Es geht nicht nur um den Abbau von Zöllen. Das wären ja die tarifären Handelshemmnisse. (Mark Hauptmann [CDU/CSU]: Das ist ein Baustein!) Sinn der Handelsabkommen ist der Abbau von nichttarifären Handelshemmnissen. (Beifall bei Abgeordneten der LINKEN und des GRÜNE – ,-1
290675,Kann sie doch machen! Ist doch Gesetzeslage!,CDU/CSU,<unknown>,GRÜNE,Oliver Krischer,2015-01-30,130253,"abschiedet, in dessen § 46 – darum geht es, das ist der Punkt an der Stelle – geregelt ist, dass die Kommune das Wegerecht, das sie besitzt, nutzen kann, indem sie das Netz selber betreibt oder jemand anders damit beauftragen kann, ein anderes Stadtwerk oder, von mir aus, auch einen Energiekonzern. ",-1
226077,Das wollte die CDU!,SPD,Uwe Beckmeyer,FDP,Horst Meierhofer,2010-11-23,102295,ass die Nutzer von Campingplätzen und die Gäste beispielsweise von Pensionen viel wohlhabender sind als die Passagiere von Flusskreuzfahrtschiffen? Aus welchem Grund haben Sie also in der Großen Koalition für diesen Bereich den Mehrwertsteuersatz von 19 auf 7 Prozent gesenkt? (Beifall bei der FDP – ,-1
219401,Wow!,SPD,Mechthild Rawert,CDU/CSU,Jens Spahn,2010-06-18,99885,"rlich muss jeder angesichts des großen Defizits die Bereitschaft haben, seinen Teil beizutragen. Die Menschen – besonders die, die im Gesundheitssystem arbeiten – brauchen eine Perspektive, wenn es darum geht, eine langfristig stabilere Finanzierung zu gewährleisten. Seien wir ehrlich miteinander. (",-1
120351,Darauf beziehen wir uns nicht!,FDP,Birgit Homburger,SPD,Friedrich Bollmann,2003-02-20,60433,". Trotzdem möchte ich auf einige besonders unsinnige Punkte und falsche Darstellungen (Ulrike Mehl [SPD]: Genau!) eingehen. Es gab kein Chaos bei der Einführung des Dosenpfandes – das hätten Sie sich vielleicht gewünscht –, das haben wir alle selber im Januar in den Geschäften feststellen können.  (",-1
79879,"Wie es der Herr Eichel gemacht hat, als wir die Steuerreform machen wollten!",CDU/CSU,Michael Glos,SPD,Dr. Norbert Wieczorek,2000-05-11,47785,"ingen wird. Dazu zählt auch die Steuerreform, die wir nächste Woche verabschieden wollen. Es ist ganz wichtig, dass wir unseren Anteil nach den Regeln der Politik – ich sage es noch einmal: nicht nach den Regeln der Tageserwartungen der Händler – leisten. Wir müssen das auch nach außen klarmachen. (",-1
417904,Gewalttäter! Politische Gewalttäter!,AfD,Dr. Bernd Baumann,GRÜNE,Dr. Ingrid Nestle,2023-01-20,189393,"unde anberaumt haben, (Dr. Bernd Baumann [AfD]: Weil die Bevölkerung das will!) um dann in Ihren Reden mit Begriffen wie „Terroristen“ und „potenziellen Mördern“ in einem völlig absurden Kontext um sich zu werfen. (Beifall beim GRÜNE sowie bei Abgeordneten der SPD und des Abg. Michael Kruse [FDP] – ",-1
282077,Dann stimmen Sie dagegen!,GRÜNE,von Notz,SPD,Uli Grötsch,2014-05-22,126158,"ffenbar nicht viel. Wir debattieren heute einen Antrag, der – der Kollege von der Union hat schon darauf hingewiesen – einige handwerkliche Schwächen hat. Das sind keine Lappalien; denn die Verfassungsmäßigkeit eines solchen Antrages liegt in der Gesamtverantwortung des Parlaments.  (Dr. Konstantin ",-1
54551,Blamabel!,CDU/CSU,Michael Glos,CDU/CSU,Dr. Wolfgang Schäuble,1997-09-10,35924,"Sie haben vergessen,  ein einziges Mal ja zur deutschen Einheit zu sagen.  (Zuruf von der CDU/CSU: So ist es!)  Sie haben doch damals in Bundesrat und Bundestag  ein gespaltenes Votum herbeiführen wollen und ähnliches mehr. Reden Sie doch jetzt nicht davon! Es  wäre besser, Sie schwiegen darüber.  (",-1
386391,"Da fallen einem schon keine Zwischenrufe mehr ein, so absurd ist das!",FDP,Graf Lambsdorff,DIE LINKE,Heike Hänsel,2021-04-22,176478," anerkannt werden. Angesichts der globalen Herausforderung der Pandemie, aber auch des Klimaschutzes – und da ist der heutige Gipfel ja ein positives Beispiel – können wir uns keinen neuen kalten Krieg leisten. Der Feind heißt doch nicht Russland, sondern Corona. (Beifall bei der LINKEN – Alexander ",-1
158604,An Ihnen  gehen die Nationalinteressen vorbei!,CDU/CSU,Clemens Binninger,GRÜNE,von Neuforn,2005-06-30,72678,"wollen wir auch weitermachen. (Clemens Binninger [CDU/CSU]: Wer denn?) Über ein europäisches Visainformationssystem wird die Sicherheit im gesamten Schengen-Raum gewährleistet; das hat Rot-Grün zugesagt. An Ihren innenpolitischen Beiträgen merkt man immer, dass Europa an Ihnen gänzlich vorbeigeht. (",-1
450336,Sie reden ja wie die Opposition!,AfD,Stephan Brandner,FDP,Clemens Hocker,2024-01-18,199740,"zu hinterfragen, was tatsächlich Aufgabe dieses Staates ist und ob die Mittel der Menschen da draußen, der Steuerzahlerinnen und Steuerzahler, nicht effizienter eingesetzt werden können, als es in den vergangenen Jahren und Jahrzehnten häufig genug der Fall gewesen ist. Das täte unserem Lande gut. (",-1
367809,Die waren vielleicht bei der Rede von den Grünen schon eingeschlafen!,CDU/CSU,Alexander Krauß,GRÜNE,Kordula Schulz-Asche,2020-03-12,165626,"PD]: 999!) – Entschuldigung, mit 100 Pflegeschülern. (Heiterkeit) – Sonst hätten wir ein Problem; Entschuldigung. – Auf die Frage, wer von diesen Pflegefachschülern überhaupt in den Beruf gehen will, haben sich nur 10 Prozent der Anwesenden gemeldet. Das ist die Situation, die wir im Moment haben. (",-1
376138,Ist ja schon ein Gang zurückgeschaltet!,GRÜNE,Britta Haßelmann,CDU/CSU,Michael Frieser,2020-10-08,170105,"n den letzten Jahren durch die Wahlreformkommission beim Präsidenten, aber auch durch viele Diskussionen gefunden wurde, nicht so schlechtgeredet werden, wie er ist. (Alexander Ulrich [DIE LINKE]: „Nicht so schlechtgeredet werden, wie er ist“? Doch! Der ist schlecht!) Er muss nicht jedem gefallen. (",-1
327473,Sehr richtig so!,CDU/CSU,Dr. Jan-Marco Luczak,CDU/CSU,Sebastian Steineke,2018-03-16,147882,"nn [GRÜNE]: Das ist ja schrecklich!) Das öffnet dem Missbrauch Tür und Tor. Deshalb haben wir im Gegensatz dazu im aktuellen Koalitionsvertrag festgelegt, dass wir die Klagebefugnis auf festgelegte qualifizierte Einrichtungen beschränken wollen, um die Entstehung einer Klageindustrie zu vermeiden. (",-1
399071,Wahnsinn!,AfD,von Storch,AfD,Peter Boehringer,2022-05-31,183426,ist alles überflüssig. (Beifall bei der AfD – Stefan Schmidt [GRÜNE]: So ein Blödsinn!]) Dazu gehören natürlich auch die Kosten für Impfpropaganda. Die Mittel für die Öffentlichkeitsarbeit des Gesundheitsministeriums wurden mit Corona von 5 Millionen auf 210 Millionen Euro vervierzigfacht. (Beatrix ,-1
250455,Stimmt doch nicht!,DIE LINKE,Matthias W. Birkwald,CDU/CSU,Karl Schiewerling,2012-03-01,112058,"vorstellungen nicht entspricht. (Zuruf der Abg. Kathrin Vogler [DIE LINKE]) Ihr Antrag bedeutet in letzter Konsequenz, dass die Rentenversicherung von einer auf eigener Leistung beruhenden Alterssicherung in staatlich finanzierte Abhängigkeit führt. (Peter Weiß [Emmendingen] [CDU/CSU]: So ist es! – ",-1
322235,Die löst auch nichts!,CDU/CSU,Dr. Stefan Kaufmann,GRÜNE,Kai Gehring,2017-06-22,145082,"hulen und Labore. Das ist ein Unding, meine Damen und Herren. Das sage ich auch, weil wir als Ausschussmitglieder alle wissen, dass die Unionsfraktion seit Jahren, seit zwölf Jahren, eine massive Stärkung der Friedens- und Konfliktforschung verhindert. Auch das ist ein Unding. (Beifall beim GRÜNE – ",-1
267706,"Damit habe  ich zwölf Minuten vor wenigen Wochen zugebracht, das zu erklären!",CDU/CSU,Reinhard Grindel,DIE LINKE,Dr. Ilja Seifert,2013-02-21,119182,"s Wahlverfahren demokratisch ist  und dass alle Stimmen gewertet werden sollen. Können  Sie mir jetzt bitte erklären, warum Ihre Fraktion nicht  unserem Antrag zugestimmt hat, Menschen, die unter  Betreuung stehen – ich habe dieselbe Frage schon Herrn  Oppermann gestellt –, das Wahlrecht zu geben? (",-1
113309,Ist das auch Ihre letzte Rede?,SPD,<unknown>,CDU/CSU,Wolfgang Dehnel,2002-07-05,58713,ines Christopher Street Day ein Familientag oder eine Family-Parade stattfinden würde? Das wäre doch eine tolle Sache! (Beifall bei der CDU/CSU – Hans-Christian Ströbele [GRÜNE]: Die ganze Familie ist bei der Love-Parade! – Jörg Tauss [SPD]: Organisieren Sie mal eine!) – Ich habe ja bald Zeit dazu. ,-1
277024,Aber nicht das Gesetz!,GRÜNE,Markus Kurth,CDU/CSU,Karl Schiewerling,2013-12-19,123724,"Herr Kollege Birkwald, ich will die Debatte nicht unnötig verlängern. Deswegen eine kurze Antwort:  Erstens. Wir machen es korrekt, indem wir die Verfahren einhalten, die der Deutsche Bundestag dafür vorsieht,  (",-1
175494,Sehr richtig! Trinken!,FDP,Rainer Brüderle,CDU/CSU,Julia Klöckner,2007-03-08,80036,"unbegründet ist. Wir müssen unsere traditionelle Weinbereitung beibehalten. Ich bedanke mich zum Schluss bei unseren Winzerinnen und Winzern, die sich an den Markt anpassen, auf Qualität setzen, den Verbraucher im Blick haben und vor allen Dingen auf einen mäßigen, aber regelmäßigen Konsum setzen. (",-1
60396,Roeder gab es auch  nicht!,SPD,Manfred Opel,CDU/CSU,Paul Breuer,1998-04-24,39258," Kollege Dieter Heistermann in einem  „Stern""-Artikel Ende letzten Jahres äußerte, daß  nämlich die Gefahr bestehe, daß sich eine „braune  Subkultur"" in der Bundeswehr ausbreite, absoluter  Nonsens war.  (Beifall bei der CDU/CSU und der FDP)  Wir haben doch über 130 Stunden lang zusammengesessen.  (",-1
167812,Herr Steinbrück hat sich dazu geäußert!,GRÜNE,Anja Hajduk,CDU/CSU,Steffen Kampeter,2006-09-05,76503,"stillschweigend zur Kenntnis genommen. Jetzt gibt es eine muntere Debatte über Zinserhöhungen. Die Unabhängigkeit der Notenbanken stellen wir nicht infrage. Im Koalitionsvertrag kann ich keine Stelle entdecken, aus der das abgeleitet werden könnte. Steffen Kampeter(Beifall der CDU/CSU und der FDP – ",-1
354765,"Dass Sie mit dem Begriff ein Problem haben, ist bekannt! Das ist historisch belegt!",FDP,Reinhard Houben,DIE LINKE,Matthias Höhn,2019-09-26,160360,"age, die sich stellt, lautet: Was ist eigentlich außerhalb dieser Zonen? Gibt es außerhalb dieser Zonen keine Freiheit? Mein politisches Grundverständnis, mein Anspruch ist, dass wir in der gesamten Bundesrepublik Freiheit, ein freies Leben haben. Sie sollten diesen Begriff nicht überstrapazieren. (",-1
44762,Machen Sie es  doch!,SPD,Edelgard Bulmahn,GRÜNE,Antje Hermenau,1996-04-18,28854,"Laborbau, für den Bibliotheksbau eingesetzt  wird., ohne daß die Länder einen solchen Stiftungsanteil in ihren eigenen 50prozentigen Anteil zur Hochschulbaufinanzierung einrechnen?  (Dr. Peter Glotz [SPD]: Dann müssen Sie die  Steuergesetze ändern!)  - Eben. Dann lassen Sie uns dies doch angehen!  (",-1
57237,Gegen Ihren  Beitrag war der Kuhlwein direkt gut!,CDU/CSU,Steffen Kampeter,SPD,Klaus Lennartz,1997-11-27,37451," Das ist Fakt.  (Beifall bei der SPD - Steffen Kampeter  [CDU/CSU]: Büttenrede! - Horst F riedrich  [FDP]: Er hat das Manusk ript verwech selt!)  Es wird hier und außerhalb dieses Plenums keiner  ernsthaft bestreiten wollen, daß Ihre Umweltpolitik  immer mehr in die Bedeutungslosigkeit abdriftet.  (",-1
347148,Doch,DIE LINKE,Matthias W. Birkwald,CDU/CSU,Jana Schimke,2019-03-21,156855," unglaublich. (Matthias W. Birkwald [DIE LINKE]: Da klatscht noch nicht mal Ihre Fraktion!) Sie wollen eine Erwerbstätigenversicherung für alle. Sie machen die Menschen glauben: Wenn jeder in die gesetzliche Rente einzahlt, dann wird sich die Situation des Einzelnen verbessern. – Das tut es nicht. (",-1
164350,Kommt noch!,GRÜNE,Fritz Kuhn,SPD,Joachim Stünker,2006-03-31,74960," Koalitionspartner das Untersuchungsausschussgesetz so gefasst, weil wir die Minderheitenrechte schützen wollten. So ist es gewesen.  (Beifall bei der SPD sowie des Abg. Volker Beck  [Köln] [GRÜNE]) Nach den ersten beiden Reden der Antragsteller – der Redner der Grünen hat noch nicht gesprochen –  (",-1
435371,"Also, ich habe noch keine Einladung bekommen!",CDU/CSU,Dr. Jan-Marco Luczak,SPD,Bernhard Daldrup,2023-09-05,195035,"en, es muss jetzt endlich mal einen Gipfel geben. – Uli Lange hat das auch gesagt. Und wissen Sie, das finden wir auch. Deswegen sind Sie eingeladen: Am 27. September findet unter Leitung des Bundeskanzlers im Bundeskanzleramt solch ein Gipfel statt, mit der Bauministerin, mit vielen anderen auch. (",-1
355180,Zum Glück nur die Redezeit!,DIE LINKE,Matthias W. Birkwald,GRÜNE,Dr. Wolfgang Strengmann-Kuhn,2019-09-26,160496,"as. Dann fällt auch niemand mehr durchs Netz. Es gibt keine Transferentzugsraten von bis zu 100 Prozent. Da muss man ansetzen. Das wäre eine zielgenaue Maßnahme gegen Armut. Gegen Kinderarmut müsste man noch viel mehr tun; meine Zeit ist jetzt abgelaufen, darauf kann ich jetzt nicht mehr eingehen. (",-1
337619,Hört! Hört!,SPD,Ulli Nissen,SPD,Gabriela Heinrich,2018-10-18,152522,"ung der Schutzquoten für die Balkanstaaten zeigt das. Nach der Einstufung als sichere Herkunftsstaaten ist die Zahl der Asylanträge aus diesen Ländern zwar sehr deutlich zurückgegangen; die Schutzquote bei denjenigen, die einen Asylantrag gestellt haben, ist aber nicht gesunken, sondern gestiegen. (",-1
78164,Wir  bedanken uns herzlich! Vielen Dank!,SPD,Alfred Hartenbach,FDP,Jürgen Türk,2000-02-24,46937,"so in der Praxis begleiten.  Stellt sich heraus, dass sich die Zahlungsmoral nicht wesentlich verbessert hat, sind in Abstimmung mit Unternehmen und Verbänden – darauf lege ich Wert – sofort  Nachbesserungen im Gesetz vorzunehmen.  Vielen Dank.  (Beifall bei der FDP sowie bei Abgeordneten der SPD - ",-1
285618,Die Zahl ist vorher rausgefallen!,GRÜNE,Kai Gehring,SPD,De Ridder,2014-10-09,127781,"tigten. Wir erwarten – denn wir in der SPD haben Lese- und Rechenkompetenz, liebe Kolleginnen und Kollegen von den Grünen – knapp 100 000 neue Antragsbewilligungen pro Jahr. Das sind zugleich knapp 100 000 junge Menschen, denen wir bessere Startchancen für ihre spätere Berufslaufbahn ermöglichen.  (",-1
126547,Immer gegen  die Eigentümer!,CDU/CSU,Max Straubinger,SPD,Hans Eichel,2003-09-09,62532,"chlagt. Das will ich hier gar nicht diskutieren. Das sollten Sie diskutieren, wenn es um die Novellierung des Erneuerbare-Energien-Gesetzes geht.  Nun komme ich auf einzelne Subventionen zu sprechen. Da ist zunächst die Eigenheimzulage zu nennen. Ich habe vorgeschlagen, sie gänzlich zu streichen.  (",-1
6821,Setzen jetzt!,FDP,Carl-Ludwig Thiele,SPD,Dr. Uwe Jens,1991-11-28,4110,"Herr Minister, kennen Sie die  vom Sachverständigenrat 1968 vorgetragene Formel  einer verteilungsneutralen Lohnpolitik genau, und  können Sie sie wiederholen?  (Lachen bei der CDU/CSU und der FDP —  ",-1
341787,Wir sind aber in Deutschland im Moment!,CDU/CSU,Sebastian Brehm,AfD,Albrecht Glaser,2018-12-13,154371,"erden derlei Anträge von den Linkspopulisten gewohnheitsmäßig gestellt. So zu verfahren, liegt gewissermaßen in ihrer politisch linken Natur bzw. in der Natur linker Politik. (Beifall bei der AfD) Kuba, Venezuela, Nicaragua und viele andere Fälle funktionieren nach dem immer gleichen Strickmuster. (",-1
95704,"Es ist eine Unverschämtheit, dass die überhaupt so einen Antrag stellen!",SPD,Joachim Poß,SPD,Dr. Frank Schmidt,2001-06-21,53625,"ionen der Kommunen zurückgegangen sind: Sie sind in den Jahren 1992 bis 1998 massiv von 65,5 Milliarden DM auf 47,7 Milliarden DM zurückgegangen. (Bernd Scheelen [SPD]: Unglaublich!) Das war das Ergebnis Ihrer Politik. Dann stagnierten sie und steigen jetzt wieder leicht an.  (Beifall bei der SPD – ",-1
71709,Und wo ist Lafontaine?,FDP,Dr. Guido Westerwelle,SPD,Walter Riester,1999-09-30,44494," haben zugelassen, daß die Beiträge in fünf Jahren um 41 Milliarden DM und der Bundeszuschuß um 45 Milliarden DM gestiegen sind, (Julius Louven [CDU/CSU]: Sie haben alles diffamiert!) stellen sich aber heute hier hin und tun so, als seien Sie nicht dabeigewesen. (Beifall bei der SPD und dem GRÜNE – ",-1
271637,Unglaublich!,CDU/CSU,Michael Grosse-Brömer,SPD,Thomas Oppermann,2013-04-24,120911,"tin [GRÜNE]: Das ist Standortpolitik da!) Das ist doch kein entschlossen handelnder Rechtsstaat; (Beifall bei der SPD und dem GRÜNE sowie bei Abgeordneten der  LINKEN) das grenzt eher oder fast schon an augenzwinkernde  Kumpanei mit Steuerkriminellen, meine Damen und  Herren. (Beifall bei der SPD – ",-1
311443,Was tun Sie denn dagegen? Das wissen wir alles!,GRÜNE,Kai Gehring,SPD,Marianne Schieder,2016-09-22,140058,"rhältnis von Männern und Frauen erreicht, und die Frauen machen meistens die besseren Abschlüsse. Dann tut sich aber die Schere auf. Nur noch etwa jede dritte Stelle des hauptberuflichen wissenschaftlichen Personals ist mit einer Frau besetzt, und bei den Professuren schaut es noch schlechter aus. (",-1
97700,Es gibt nichts Schlimmeres als eine unbewältigte Vergangenheit! Das wissen wir ja!,SPD,Joachim Poß,CDU/CSU,Jochen Henke,2001-09-11,54231,"nnen und Kollegen! Auch ich habe mich gefragt, Herr Finanzminister, warum Sie so weite Strecken Ihrer Rede der Vergangenheit gewidmet haben. Zunächst hat sich bei mir der Eindruck festgesetzt, dass es vielleicht einfach eine Rückbesinnung und teilweise eine Flucht aus der Wirklichkeit sein sollte. (",-1
310273,"So einfach ist das Leben nicht, Mechthild!",SPD,Elvira Drobinski-Weiß,CDU/CSU,Mechthild Heil,2016-09-06,139653,"nge an Schokolade isst, vegan lebt, Limonade oder Milch trinkt, das macht er aus freien Stücken. Unsere Aufgabe ist es, den Menschen zu sagen: Hey, pass auf, übertreibe es nicht. Wenn du mehr wissen willst: Hier sind die richtigen und wichtigen Informationen in möglichst kurzer und einfacher Form. (",-1
189311,Es sind 385 000!,GRÜNE,Brigitte Pothmer,CDU/CSU,Stefan Müller,2008-04-10,86852," haben und nach wie vor arbeitslos sind. Es ist zwar ein erfreulicher Rückgang um 73 000 arbeitslose Jugendliche zu verzeichnen. Dennoch sage ich: 364 000 junge Menschen unter 25 Jahren, die keine Lehrstelle haben, sind 364 000 zu viel. (Jörg Rohde [FDP]: Und keiner klatscht! Das ist aber schade! – ",-1
124973,Deswegen hat die Bundesregierung Recht!,SPD,Dr. Rainer Wend,FDP,Dirk Niebel,2003-06-05,61894,"eg befinden wir uns jetzt. Wenn das Handwerk mitgenommen werden soll, dann muss es sich auch bewegen. Deswegen hat Walter Döring Recht. Deswegen hat die FDP- Bundestagsfraktion Recht. Deswegen könnten Sie unserem Antrag eigentlich zustimmen. (Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU – ",-1
448394,Wer soll das alles bezahlen?,AfD,Tino Chrupalla,SPD,Olaf Scholz,2023-12-13,198998,"tlichen Balkans. Bereits heute Abend kommen wir beim EU-Westbalkan-Gipfel mit ihnen zusammen. Seit über 20 Jahren warten Albanien, Nordmazedonien, Serbien, Kosovo, Montenegro und Bosnien-Herzegowina nun schon auf ihren EU-Beitritt. Es ist höchste Zeit, dass nun wirklich alle das große Ganze sehen, (",-1
257206,Sie ist aber  da!,DIE LINKE,Alexander Ulrich,CDU/CSU,Dieter Jasper,2012-06-28,114809,"rische Maßnahmen sind überflüssig, unverhältnismäßig  und zum Teil gefährlich für die Wettbewerbsfähigkeit  der deutschen Wirtschaft. Ich fasse kurz zusammen: Erstens. Die von Ihnen unterstellte rasante Zunahme  einer missbräuchlichen Nutzung von Werkverträgen ist  weder belegbar noch nachweisbar. (",-1
