Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
309136,Dann machen Sie das doch einfach!,GRÜNE,Beate Müller-Gemmeke,SPD,Katja Mast,2016-06-24,139192,"okraten das Ziel, Menschen in Arbeit zu bringen. Aus unserer Sicht kann sie gestrichen werden. (Brigitte Pothmer [GRÜNE]: Dann stimmen Sie heute dagegen!) Die eigentliche Botschaft dieser Absenkung des Mindestlohns ist nämlich: Arbeit lohnt sich für dich nicht. – Das ist nicht die Haltung der SPD. (",0
409887,Wir machen das noch!,SPD,Bernd Rützel,AfD,Ulrike Schielke-Ziesing,2022-10-20,186984,"e zeitnahe Lösung. In der Debatte verstieg sich der Kollege Diaby von der SPD sogar zu dem Satz: „Das Problem können wir endgültig nur lösen, wenn die Sozialdemokratie das Sagen hat“. (Dr. Karamba Diaby [SPD]: Jawohl!) Das war im Mai 2021. Nun stelle ich fest: Es ist so weit. Und was ist passiert? (",0
354640,So wirkt keine Mengensteuerung!,FDP,Christian Lindner,CDU/CSU,Ralph Brinkhaus,2019-09-26,160324,"e Möglichkeit ist: Wir machen ein abgestimmtes, integriertes, smartes Konzept, (Dr. Alice Weidel [AfD]: Ein smartes Konzept, das genau das Gleiche beinhaltet!) das auf Mengensteuerung, auf Anreize, auf Markt setzt und da, wo es nötig ist, auf Ordnungsrecht. Ich halte das zweite Konzept für besser. (",0
304788,Wie bitte? Wir haben doch überhaupt keine Subsidiaritätsrüge gemacht!,SPD,Manfred Zöllmer,GRÜNE,Lisa Paus,2016-02-25,136948,"arunter Herr Juncker, Christdemokrat, und Martin Schulz, deutscher Sozialdemokrat, sagen: Wir brauchen jetzt ein europäisches Einlagensicherungssystem. – Aber was machen Sie? Mit dem Versuch einer Subsidiaritätsrüge haben Sie beim Thema Einlagensicherung schon einmal unser Land in Europa blamiert. (",0
215036,Unfassbar!,FDP,<unknown>,CDU/CSU,Klaus-Peter Flosbach,2010-03-25,98156,"iert. Wir können also auch in Deutschland Mikrofinanzfonds auflegen, Fonds für Kleinkredite zur Bekämpfung weltweiter Armut. Ein Hinweis: Herr Dr. Schick und die Grünen haben das abgelehnt, als wir das vor drei Jahren hier vorgeschlagen haben. (Leo Dautzenberg [CDU/CSU]: Das ist die ethische Norm! –",0
275708,Erklären Sie  das Ihren Parteifreunden aus Baden,CDU/CSU,Norbert Barthle,GRÜNE,Kerstin Andreae,2013-06-27,122885,"en wolen! Die  Neuverschuldung zu begrenzen, ist das eine. Die Schulden zu tilgen, ist das andere. (Oto Fricke [FDP]: Das ist der Haushalt 2014!  Das steht doch dort drin!) Aber Sie haben keinen konkreten Vorschlag auf den  Tisch gelegt, aus dem hervorgeht, wie Sie die Schuldenberge abbauen wolen. (",0
245928,Was?,DIE LINKE,<unknown>,CDU/CSU,Gerda Hasselfeldt,2011-11-23,110026,"estliche Industriestaaten. Wir haben dies den Menschen in unserem Land zu verdanken: den Unternehmern, den Arbeitnehmern und denen, die in den Tarifverhandlungen verantwortungsvoll entschieden haben. Sie werden von einer Regierung regiert, die ihnen Freiheit und auch die Früchte ihrer Arbeit lässt. ",0
412251,"Da kommt noch mehr, keine Angst!",SPD,Michael Thews,DIE LINKE,Mohamed Ali,2022-11-22,187665,"nen müssen kurz, allgemein verständlich und leicht zugänglich sein. (Beifall bei der LINKEN) Aber das Gegenteil ist leider die Regel. Die Ampel glaubt ernsthaft, diesem wachsenden Problem mit gerade mal 100 000 Euro mehr für Verbraucherforschung Einhalt gebieten zu können. Wie soll das denn gehen? (",0
437053,"Sie hängen so in der Vergangenheit fest, Herr Heilmann!",GRÜNE,Lisa Badum,CDU/CSU,Thomas Heilmann,2023-09-08,195381,"ung fragen. Was ist das denn für eine Verwirrung? (Beifall bei der CDU/CSU – Zurufe der Abg. Lisa Badum [GRÜNE] und Christian Dürr [FDP]) Dann möchte ich mal deutlich das alte, von der Großen Koalition beschlossene Gebäudeenergiegesetz verteidigen. Wie möchte ich das verteidigen? Mit dem Ergebnis. (",0
157007,Deshalb nehmen Sie auch Zahnersatz heraus!,GRÜNE,Markus Kurth,CDU/CSU,Wolfgang Zöller,2005-06-02,72206,"tz [SPD]: Wir mussten das Urteil des Bundesverfassungsgerichts umsetzen!) Arm zu sein bedeutet in Deutschland aber nicht nur, weniger Geld zu haben. Es heißt auch, in einem schlechteren Gesundheitszustand zu sein und eine geringere Lebenserwartung zu haben als Personen mit einem höheren Einkommen. (",0
251325,Eben nicht!,SPD,Sönke Rix,SPD,Sonja Steffen,2012-03-08,112385," geben wird. Gleichzeitig hoffe ich, dass es für die handelnden Polizeibeamten hingegen Nachwirkungen geben wird, dass dort ermittelt und der Sachverhalt aufgeklärt wird. Aber ich frage: Darf und muss die Zivilcourage so weit gehen, dass uns Bundestagsabgeordneten ein Sonderstatus eingeräumt wird? (",0
46949,So ein Blödsinn!,SPD,<unknown>,FDP,Horst Friedrich,1996-09-10,30753,"ier  beklagt, daß die Ansätze für die Schiene gekürzt  worden sind. Wir haben jetzt ein Volumen, das tatsächlich verbaut werden kann. Es nützt kein Ansatz  von 10 Milliarden DM, wenn nur 7 Milliarden DM  umgesetzt werden können. Das ist ein Nullum, weil  es der Finanzminister dann wieder kassiert.  ",0
33901,Völlig zu  Recht!,CDU/CSU,Dr. Heiner Geißler,CDU/CSU,Maria Eichhorn,1994-12-15,21376,"zeiterwerbstätigkeit, während dagegen eine  Pflicht zur und ein Recht auf Familienarbeit nur für die  Frauen zu bestehen scheint. Aber auch viele Frauen  wollen ihren erlernten Beruf kontinuierlich ausüben.  Sie definieren den Beruf genauso wie die Männer als  wichtigen Teil ihrer Persönlichkeit.  (",0
235231,Wie beim Mindestlohn! Da gehen auch keine Arbeitsplätze verloren!,DIE LINKE,Matthias W. Birkwald,CDU/CSU,Gitta Connemann,2011-04-14,105780,"liert darauf eingegangen. Es kommt aber auch nicht auf die Zahl an. Es kommt darauf an, dass Sie suggerieren, es gäbe dadurch Billigkonkurrenz. Ohne Not; denn die Erfahrungen aus anderen Ländern, die ihre Arbeitsmärkte früher geöffnet haben, zeigen, dass diese Befürchtungen nicht eingetreten sind. (",0
353802,An Dummheit auch!,CDU/CSU,Dr. Georg Nüßlein,AfD,Marc Bernhard,2019-09-10,159912,"ustrieanlagen zerhackt. Vor diesem Hintergrund ist das Zitat Ihrer Fraktionsvorsitzenden Göring-Eckardt – „Wir wollen, dass … jede Biene und jeder Schmetterling und jeder Vogel in diesem Land weiß: Wir werden uns weiter für sie einsetzen“ – an Verlogenheit kaum zu überbieten. (Beifall bei der AfD – ",0
415693,Sie korrigieren sich doch permanent selbst! Das sagt alles über das Gesetz!,CDU/CSU,Thorsten Frei,FDP,Michael Kruse,2022-12-15,188714," dem Parlament seit vielen Wochen vorliegen, Sie die Gelegenheit hatten, sich ausgiebig mit dem Inhalt dieser Gesetze zu beschäftigen, (Thorsten Frei [CDU/CSU]: Aber nein! Das ist jetzt eine schwache Ausrede!) und wir als Koalition dann noch viele Verbesserungen an diesem Gesetz vorgenommen haben. (",0
189205,Wollen Sie sie wieder zurücknehmen? Wie wollen Sie die Renten bezahlen?,GRÜNE,Bärbel Höhn,CDU/CSU,Franz Obermeier,2008-04-10,86818,terbinden. Dann haben wir bei der Strompreisgestaltung als dritten großen Block den staatlich induzierten Teil. Fangen wir einmal mit der Ökosteuer an. Die Ökosteuer macht beim Endverbraucher immerhin 5 bis 6 Cent pro Kilowattstunde Strom aus. Wer hat denn die Ökosteuer eingeführt? Das waren Sie.  (,0
267782,"Ja, weil es ein guter  ist!",FDP,Gabriele Molitor,DIE LINKE,Dr. Ilja Seifert,2013-02-21,119207,"ie Hälfte. Vom gesetzlichen Gründungsanspruch der Fachdienste ist die  heutige Situation jedenfalls weiter entfernt denn je – so  heißt es im Jahresbericht der Integrationsfachdienste. Nun – das verwundert mich wirklich – stimmen die  Kollegen der Oppositionsfraktionen dem Antrag der Koalition zu, (",0
360437,So ein Schwachsinn!,AfD,Dr. Alexander Gauland,SPD,Achim Post,2019-11-27,162571,des Abendlandes. (Dr. Alexander Gauland [AfD]: Ich kann Sie ja nicht immer belehren!) Zum Glück ist auf Frau Weidel Verlass; sie hat sich vorgearbeitet vom Marktradikalismus zum Rechtsradikalismus und ist damit bei ihrem Markenkern angelangt. (Beifall bei der SPD sowie bei Abgeordneten der LINKEN – ,0
326330,Das wird Ihnen alles nichts helfen!,GRÜNE,Dr. Anton Hofreiter,AfD,Dr. Marc Jongen,2018-02-23,147306,"en, aber nie ein Rassismus gegen Deutsche. (Beifall bei der AfD – Matthias W. Birkwald [DIE LINKE]: Heul doch!) Solange Sie einen solchen faulen, weil halbierten Rassismusbegriff kultivieren, kommen Sie nicht einmal in die Nähe des Verständnisses dessen, was in diesem Land wirklich im Argen liegt. (",0
251329,Hatten Sie einen  Abgeordnetenausweis dabei oder nicht?,CDU/CSU,Ruprecht Polenz,DIE LINKE,Ingrid Remmers,2012-03-08,112387,"unkt innerhalb von einer Minute hätte nachweisen können. Darüber hinaus möchte ich feststellen, dass während des gesamten Samstags an keiner Stelle meine Identität infrage gestellt wurde. Meine Identität ist erst im Nachhinein infrage gestellt worden, als klar war, was man sich hier geleistet hat. (",0
87435,Gut!,SPD,<unknown>,CDU/CSU,Heinrich-Wilhelm Ronsöhr,2000-11-30,50514,r Beschluss hätte kein Vertrauen in den 13430 Verbraucherschutz in Deutschland geschaffen und hätte auch nicht das Vertrauen der Rinder haltenden Landwirte und Rindfleisch produzierenden Betriebe in unsere Politik gestärkt. Wir haben uns auf diese Vorgehensweise in konstruktiver Weise eingelassen.  ,0
60415,Den Arzt fragen!,SPD,Walter Kolbow,CDU/CSU,Paul Breuer,1998-04-24,39268," vornimmt und zu dem Ergebnis kommt, daß  der Gesundheitszustand insgesamt intakt ist oder  daß er insgesamt besorgniserregend ist: Wie bewerten Sie es, daß die unterschiedliche Begrifflichkeit,  die hier verwandt wird, zu völlig anderen Ergebnissen und zu einer völlig anderen Wahrnehmung  führt?  (",0
32059,Alles erreicht!,SPD,Dietmar Schütz,CDU/CSU,Dr. Klaus W. Lippold,1994-06-23,20335,"r  Klimaschutzproblematik, der Zerstörung der Ozonschicht, der Frage nicht nur der tropischen Regenwälder, denen wir in der Vergangenheit viel Aufmerksamkeit geschenkt haben, sondern auch der Wälder  der nördlichen Hemisphäre.  Wir haben auch in der CO2-Diskussion, was den  Klimaschutz angeht — —  (",0
133343,Das ist ein Widerspruch in sich!,SPD,Jörg Tauss,CDU/CSU,Vera Lengsfeld,2003-12-12,64413,"ber sicher fühle ich mich diesem Beschluss verpflichtet. Deshalb habe ich ja auch diese Gesamtkonzeption angemahnt und gemeint, dass es gerade nicht im Sinne dieses Beschlusses ist, wenn jetzt, ohne über eine Gesamtkonzeption debattiert zu haben, die Errichtung einzelner Denkmale beschlossen wird. (",0
116100,Sagen Sie die Wahrheit!,CDU/CSU,Volker Kauder,SPD,Hans Eichel,2002-12-03,59304,"ll bei der SPD sowie bei Abgeordneten des GRÜNE – Volker Kauder [CDU/CSU]: Sie haben allen Grund, von Falschmünzerei zu reden!) Bundesminister Hans Eichel Auch wenn die Ausgangslage schwieriger geworden ist, bleibt es dabei: 2006 wird es einen ausgeglichenen gesamtstaatlichen Bundeshaushalt geben. (",0
62599,Leider!,SPD,rid Matthäus-Maier,SPD,Karl Diller,1998-09-02,40420,"ilschen darum, ob im August knapp über oder knapp  unter 4 Millionen Menschen arbeitslos waren. Was  zählt, ist, daß durch Ihr Versagen in diesem Jahr  4,3 Millionen Mitbürgerinnen und Mitbürger ohne  Arbeit und über 3 Millionen Menschen Sozialhilfeempfänger sein werden.  (Beifall bei der SPD - Ing ",0
319782,Beste Außenpolitik!,DIE LINKE,Jörn Wunderlich,CDU/CSU,Katrin Albsteiger,2017-03-31,143913,"von jungen Menschen, von Jugendlichen in Europa anderes als das tatsächliche Zusammenwachsen Europas, (Jörn Wunderlich [DIE LINKE]: Beste Friedenspolitik!) in dem Grenzen sowie sprachliche und kulturelle Unterschiede überwunden werden und in dem Nachbarn von Fremden tatsächlich zu Freunden werden? (",0
400771,CO2,AfD,Kay Gottschalk,SPD,Andreas Mehltretter,2022-06-23,184095,"n wir in einem rasanten Tempo Anlandemöglichkeiten für Flüssiggas und füllen unsere Speicher. Meine Damen und Herren, wenn wir über zu hohe Preise reden, müssen wir auch darüber reden, wo im Moment die Preise hochgetrieben werden, um möglichst großen Profit aus der aktuellen Situation zu schlagen. (",0
265579,"Sie bekommen weniger, verdienen tun sie das Gleiche!",DIE LINKE,Matthias W. Birkwald,GRÜNE,Dr. Wolfgang Strengmann-Kuhn,2012-12-14,118323,"(Beifall beim GRÜNE,  bei der SPD und der LINKEN) Wenn man etwas gegen Altersarmut machen will,  dann muss man in erster Linie bei den Ursachen ansetzen. Es gibt drei wichtige Ursachen, warum Frauen in  der Altersarmut landen. Die erste Ursache ist: Frauen verdienen immer noch  weniger als Männer. (",0
45887,Ist das Ihre ehrliche  Überzeugung?,SPD,Dr. Peter Struck,FDP,Dr. Klaus Kinkel,1996-06-14,29859," der gemeinsamen Erklärung  finden, mit der wir über den Nachbarschaftsvertrag  von 1992 hinaus die Schatten der Vergangenheit verscheuchen und Versöhnung erreichen wollen.  Ich finde jedenfalls, daß die Äußerungen des Kollegen Waigel in diesem Zusammenhang keinerlei Anlaß zu Aufgeregtheit geben.  (",0
296290,"Warum wohl? Da war doch was, Frau Steinbach! Können Sie sich erinnern?",GRÜNE,Dr. Frithjof Schmidt,CDU/CSU,Erika Steinbach,2015-06-18,132932,"und Kollegen, wir haben einen so guten Gesetzentwurf gemacht, dass die Fraktion der Grünen und die Fraktion der Linken gemeinschaftlich einen eigenen Gesetzentwurf gemacht haben, der Wort für Wort, Satz für Satz, Komma für Komma, Punkt für Punkt von unserem Gesetzentwurf abgeschrieben worden ist.  (",0
14310,Die erheb,CDU/CSU,Siegfried Hornung,CDU/CSU,von Hammerstein,1992-10-14,8331,"ventionen der EG — auch  das ist dort gesagt worden — sind auf das unbedingt  notwendige Maß zurückzuführen. Diese letzte Maßnahme, liebe SPD-Fraktion, akzeptiere ich voll und  ganz, allerdings nur dann, wenn die Amerikaner  bereit sind, die Subventionen in der Landwirtschaft  Amerikas abzubauen,  (",0
108859,Doch!,CDU/CSU,Friedrich Merz,CDU/CSU,Dr. Norbert Röttgen,2002-04-19,57270,"ss die Wahrheit ans Licht kommt, steht politisch, moralisch und rechtlich auf der gleichen Stufe und ist in gleicher Weise verwerflich. Das müssen Sie sich vor Augen halten. (Lothar Mark [SPD]: Ihre 20 bis 100 Millionen sind immer noch im Dunkeln!) – Ich weiß gar nicht, warum Sie sich so aufregen; (",0
458817,Jetzt fangen Sie wieder mit der 16,GRÜNE,Lamya Kaddor,AfD,Dr. Götz Frömming,2024-04-12,202191,"en nichts. (Lamya Kaddor [GRÜNE]: So ein Blödsinn!) Und natürlich kommt auch nicht die Polizei in die Schule,  um diese Schüler abzuführen. Die kommt nur, wenn eine  Schülerin ohne Migrationshintergrund Sympathien zur  AfD erkennen lässt. (Beifall bei der AfD – Zuruf der Abg. Lisa  Badum [GRÜNE] –  ",0
1486,Voriges Jahr  schon!,CDU/CSU,Klaus Rose,SPD,Ingrid Matthäus-Maier,1991-06-05,1150,"en geweckt und genährt hat. Diesen Kardinalfehler hat die Grundwertekommission der SPD vor  zwei Wochen recht überzeugend so beschrieben:  (Lachen bei der CDU/CSU) Wir Sozialdemokraten tadeln die Bundesregierung nicht für das Tempo der deutschen Einigung,  (Volker Rühe [CDU/CSU]: Nicht mehr! — Dr.  ",0
11349,"Doch, z. B. gegenüber  Chile!",SPD,Dr. Uwe Holtz,DIE LINKE,Dr. Gregor Gysi,1992-06-03,6705,"en Demokratisierungsprozeß. Im Gegenteil,  sie versetzen ein Land in eine Art permanenten  Ausnahmezustand.  Wirklich grobe Menschenrechtsverletzungen z. B.  in sehr reaktionären lateinamerikanischen Regimen  haben noch nie zu Blockadeentscheidungen der USA  oder auch der Bundesregierung geführt.  (",0
35684," Aber diese 7,5 Milliarden können es ruhig  sein?",SPD,<unknown>,FDP,Dr. Rainer Ortleb,1995-03-16,22865,"Es ist mir nicht entgangen. Die Luft, großzügige Programme, wie Sie sie fordern, außerhalb der Möglichkeiten der Wirtschaft zu  schaffen, ist allerdings weiß Gott nicht drin.  (Beifall bei der FDP -",0
130823,Herr Merz ist ein Abschreiber!,SPD,Peter Dreßen,FDP,Dr. Günter Rexrodt,2003-11-25,63882,"rdings wird sie auch von der CDU, von Herrn Merz, vorgestellt. (Beifall bei Abgeordneten der CDU/CSU – Dietrich Austermann [CDU/CSU]: Eine bessere!) Im Übrigen ist in der Politik – anders als in der Schule – das Abschreiben erlaubt. Deshalb sind wir froh und machen weiter so. (Beifall bei der FDP – ",0
263327,Das stimmt nicht  ganz!,SPD,Klaus Hagemann,FDP,Dr. Martin Neumann,2012-11-22,117399,"sere Koalition kann ich sagen: Wir stecken uns nicht nur Ziele, sondern wir setzen diese Ziele  auch tatsächlich um. (René Röspel [SPD]: Das ist die Lissabon- Strategie!) Im Moment liegen der Anteil für Bildung bei 7 Prozent und der Anteil für Forschung bei 2,8 Prozent des  Bruttoinlandsproduktes. (",0
2253,"Ach, das, was Herr Wei ser gesagt hat?",SPD,Horst Sielaff,FDP,Günther Bredehorn,1991-06-12,1498,Das war unqualifiziert.  Das habe ich doch gerade gesagt.  (,0
72184,Wir bringen die Gesetzentwürfe! Der Bundesrat bringt die Gesetzentwürfe! Wer macht denn das alles?,CDU/CSU,Norbert Geis,SPD,Dr. Herta Däubler-Gmelin,1999-10-07,44692,"ssion amüsierte mich eines ganz besonders, nämlich daß ausgerechnet eine Opposition, die 16 Jahre lang an der Regierung war, ihre Rolle als Opposition nach noch nicht einmal 12 Monaten schon so gut gelernt hat, daß sie der Regierung bereits Untätigkeit vorwirft. (Beifall bei der SPD und dem GRÜNE – ",0
275865,Ja!,GRÜNE,Beate Müler-Gemmeke,FDP,Hans-Michael Goldmann,2013-06-27,122915,"er habe ich Fleischer unterrichtet. Diese Fleischer  haben sehr schnel Arbeit gefunden und wurden gut bezahlt. (Beate Müler-Gemmeke [GRÜNE]: Ist das heute auch noch so?)– Hören Sie einmal zu. Ich weiß nicht, ob Sie auch schon  einmal in einem Schlachthof waren bzw. Beziehungen  dazu haben wie ich. (",0
383313,Wer hat es in Hamburg gemacht?,SPD,Gabriele Katzmarek,CDU/CSU,Thorsten Frei,2021-02-24,174225,"n die Länder diese Möglichkeiten und diese Zeit genutzt? In den letzten zwölf Jahren sind in Hamburg immerhin 28 500 Sozialwohnungen gebaut worden, in Berlin im gleichen Zeitraum 12 900; das ist im Hinblick auf die Größe der Städte nicht einmal ein Drittel dessen, was in Hamburg gebaut worden ist. (",0
455182,Selbst Ihre eigene Fraktion schmeißt sich weg!,AfD,Dr. Götz Frömming,SPD,Helge Lindh,2024-02-23,201007,"stimmung. (Dr. Götz Frömming [AfD]: Zu welchem Thema reden Sie?) Wenn ich sie dann zurechtweise, dann kontert sie und sagt: Meinungsfreiheit! Und ich schreie zurück: Nein, Extremismus! Du bist ein Fall für den Verfassungsschutz, aber nicht, solange dieser freche Bengel Haldenwang da das Sagen hat. (",0
41615,Es gibt doch einen  Vorschlag!,SPD,Ottmar Schreiner,CDU/CSU,Dr. Maria Böhmer,1995-11-23,26646,"rad Gilges [SPD]: Vollkommen richtig!)  - Richtig. An dieser Stelle sind wir uns einig.  (Konrad Gilges [SPD]: Ja!)  Aber warum kommen Sie denn hier mit einem solchen Vorschlag? Wissen Sie denn nicht, was Sie auf  der einen Seite verlangen und was Sie auf der anderen Seite umgesetzt haben wollen?  (",0
12621,Ungeheuerlich!,SPD,<unknown>,SPD,Dr. Uwe Küster,1992-06-26,7463,ffentlichen Verwaltung nach dem  Einigungsvertrag heute im Schnellverfahren beschließen lassen. Ohne Aussprache und damit weitgehend unbemerkt von der Öffentlichkeit sollte der  Gesetzentwurf unmittelbar vor der Sommerpause im  Dunkeln und heimlich über die parlamentarische  Bühne gebracht werden.  ,0
190314,Die ihr belastet habt!,FDP,Martin Zeil,CDU/CSU,Laurenz Meyer,2008-05-08,87446,"äge der CSU zur Steuerpolitik. Beides hat endlich zu einer Diskussionslage geführt, in der wir uns mit denen beschäftigen, die unsere Wirtschaft wirklich tragen: diejenigen, die keine Transferleistungen, kein BAföG, kein Wohngeld, mehr bekommen, die Facharbeiter, die Angestellten, die Handwerker.  (",0
38878,Wollen Sie die Bun desrepublik auf den DDR,SPD,Dr. Uwe Küster,FDP,Ulrich Heinrich,1995-09-07,24879,"ten Sie sich bitte bereiterklären, dem Hohen Hause  darzustellen, wie die Lohnfortzahlung früher in der  DDR war? Könnten Sie, bevor Sie sich hier so aufregen und sich in dieser Art und Weise parlamentarisch aufführen, uns vielleicht einmal sagen, wie Ihre  Leitgedanken früherer Geschichte waren?  (",0
163333,Das war ein Plädoyer für extensive Landwirtschaft!,SPD,Ulrich Kelber,FDP,Ulrike Flach,2006-03-28,74697,"werpunkt sieht die FDP genauso. Hierbei erwarten wir, dass Sie in den nächsten Jahren wirkliche Akzente setzen. Lassen Sie die alten trittinschen Pflänzchen bitte im Garten. Pflegen Sie sie nicht mehr, zumindest nicht hier in Berlin. Dafür wären wir Ihnen dankbar. Ulrike Flach(Beifall bei der FDP – ",0
208220,Was ist Ihr Vorschlag?,GRÜNE,Brigitte Pothmer,CDU/CSU,Thomas Dörflinger,2009-12-17,96227,"re der Eckpunkte aus dem BMAS. Der Gesetzentwurf, den uns die SPD-Bundestagsfraktion vorgelegt hat, ist keine tragfähige Grundlage für die Zukunft. Herzlichen Dank. (Beifall bei der CDU/CSU und der FDP – Hubertus Heil [Peine] [SPD]: Wo ist denn Ihr Gesetzentwurf? Sie haben ja nicht mal Eckpunkte! – ",0
299078,Jawohl!,SPD,Dagmar Ziegler,CDU/CSU,Sven Volmering,2015-10-02,134273,"h sehr viel Kompetenz und sehr großes Engagement. Aber die Auswirkungen der notwendigen Maßnahmen haben auch viele Berührungspunkte mit der Familien-, der Integrations- und der Arbeitsmarktpolitik. Alphabetisierung und Grundbildung sind eine Querschnittsaufgabe für alle gesellschaftlichen Akteure: (",0
70875,Frage!,CDU/CSU,Manfred Kolbe,SPD,Walter Hoffmann,1999-09-15,44203,"Frau Kollegin Schwaetzer, Sie kennen doch, so vermute ich, die Systematik dieses Programms. Sie wissen, daß es elf Maßnahmearten gibt, die in der Tat zeitlich gestaffelt sind. Es gibt kurz-, mittel- und längerfristige Maßnahmen, immer bezogen auf die jeweiligen Zielgruppen. (",0
408942,Da kommt ja nichts!,GRÜNE,Laura Kraft,FDP,Ria Schröder,2022-10-19,186767,dlage und ein unbürokratisches Verfahren zur Auszahlung schafft. Das ist gar nicht trivial. Ich habe mich deswegen wirklich auf die Anträge der Opposition gefreut. Sie als Union haben ja auch viel Erfahrung im Haus. Ich war wirklich ganz gespannt auf Ihre Vorschläge für die Auszahlungsmodalitäten. (,0
321545,In welcher Gewerkschaft sind Sie denn?,DIE LINKE,Matthias W. Birkwald,CDU/CSU,Peter Weiß,2017-06-01,144707,"nicht kaputtmachen. Sie hat ihre Berechtigung und eine Zukunftschance. Aber wir wollen ein neues Modell zulassen und vertrauen darauf, dass verantwortungsbewusste Verhandler bei Gesprächen über Tarifverträge das machen, was ihren Arbeitnehmerinnen und Arbeitnehmern nutzt – und nicht das Gegenteil. (",0
339242,Sie haben aber eigentlich auch nur drei!,FDP,Otto Fricke,GRÜNE,Dr. Julia Verlinden,2018-11-09,153225,"erhin vorenthalten? Hier sind ganz dringend Reformen nötig. Wir wollen die großen Potenziale für Sonnenstrom auf bisher ungenutzten Dächern endlich ausschöpfen. Liebe Kolleginnen und Kollegen von der GroKo, es ist schon krass, dass Sie für diesen Tagesordnungspunkt nur 27 Minuten eingeplant haben; (",0
287219,Warum wohl?,SPD,Gabriele Hiller-Ohm,CDU/CSU,Dr. Matthias Zimmer,2014-11-13,128725,"it – Brigitte Pothmer [GRÜNE]: Das war lange nicht der Fall!)  Aber darf ich in diesem Zusammenhang noch einmal fragen, ob ich richtig informiert bin – oder richtig gelesen habe –, dass in dem Eckpunktepapier, das die Ministerin vorgelegt hat, der Passiv-Aktiv-Tausch mit keinem Wort erwähnt wird?  (",0
91542,Berlin!,SPD,Ingrid Holzhüter,CDU/CSU,Michael Stübgen,2001-03-08,52024,"wird. Es geht darum, dass die Kommission beauftragt worden ist, ein Grenzlandförderprogramm bzw. ein Aktionsprogramm zur Grenzlandförderung vorzuschlagen. Jeder, der sich mit der besonderen Problematik unserer Grenzregionen – im Wesentlichen in Mecklenburg- Vorpommern, Sachsen und Bayern gelegen – (",0
95302,So ein Unsinn!,GRÜNE,Christine Scheel,FDP,Ina Lenke,2001-06-01,53439,"inmal etwas sagen: In Hamburg hat eine Sozialhilfeempfängerin monatlich 75 DM für einen Kindergartenplatz zu bezahlen. Eine Familie, in der die Frau wieder arbeiten gehen will, hat bis zu 750 DM im Monat zu bezahlen. Aber Sie fahren noch immer die Neidkampagne, dass die Steuerentlastung höher sei. (",0
76062,Was war denn in Noordwijk!,SPD,Dr. Norbert Wieczorek,CDU/CSU,Dr. Wolfgang Schäuble,1999-12-16,46047,"chaft Europa einzubauen – auf diesem Weg voranzugehen ist das Wichtigste, was wir in das kommende Jahrhundert mitnehmen. Aber dafür muß man tiefere Furchen pflügen, als Sie es in Helsinki getan haben und als es in Ihrer Regierungserklärung zum Ausdruck kam. (Lachen des Abg. Dr. Peter Struck [SPD] – ",0
324778,Genau!,CDU/CSU,Volker Kauder,GRÜNE,Britta Haßelmann,2018-01-19,146443,"Mein Gott! Thema!) dass zehn Abgeordnete der AfD bei dieser so wichtigen Wahl ihre Stimme nicht abgegeben haben, und Sie waren einer von denen. Deshalb möchte ich Sie gern fragen: Wenn das so bedeutend war, warum waren Sie eigentlich nicht da? (Beifall beim GRÜNE sowie bei Abgeordneten der LINKEN – ",0
213888,"Ich hatte schon Angst, Sie vergessen uns!",GRÜNE,Wolfgang Wieland,FDP,Gisela Piltz,2010-03-18,97844,"h könnte jetzt unfairerweise den Rest meiner Rede auf Ihre Kosten halten. Aber da ich Ihnen ersparen möchte, noch 3 Minuten und 53 Sekunden zu stehen, verspreche ich Ihnen schon jetzt, dass Sie gleich erfahren, was wir wollen. Damit ist, wie ich glaube, die Frage beantwortet. Herr Kollege Wieland, (",0
51270,Wer denn  sonst?,CDU/CSU,Dr. Albert Probst,GRÜNE,Joseph Fischer,1997-02-27,33935,"e spät  angekündigt und mußte zusätzlich auf die Tagesordnung aufgesetzt werden. Die Regierung hat dazu  heute gewichtige, sachliche Gründe vorgetragen.  (Michael Müller [Düsseldorf] [SPD]: Wahl kampf!)  Aber es fügt sich, daß ausgerechnet der Bundesinnenminister diese Regierungserklärung abgibt.  (",0
360111,Umwelt tötet auch! Eigentlich tötet alles!,AfD,Stephan Brandner,DIE LINKE,Ralph Lenkert,2019-11-26,162517,"gseinsätze. Es wird Sie nicht überraschen, dass wir als Linke Aufrüstung und Krieg ablehnen. (Beifall bei der LINKEN) Und bevor Sie fragen, was das mit dem Umweltetat zu tun hat: viel, sehr viel. (Dr. Gesine Lötzsch [DIE LINKE]: Richtig, sehr viel! Genau!) Kriege töten, zerstören Städte und Natur. (",0
21837,Die SPD blockiert  immer noch!,CDU/CSU,<unknown>,FDP,Ulrich Heinrich,1993-06-23,13421,"h im energetischen Bereich muß jetzt ein  klares politisches Signal zum Einstieg kommen, Herr  Minister Borchert!  (Beifall bei der FDP sowie bei Abgeordne ten der CDU/CSU und bei der SPD)  Da reine Pflanzenöle trotz Steuerfreiheit den Weg in  den Treibstoffmarkt auf Grund besonderer Anforderungen  ",0
